Year,State,Less than a high school diploma,High school diploma only,Percent of adults with less than a high school diploma,Percent of adults with a high school diploma only
2019,CO,3879,5759,21.1,31.3
2019,CT,9482,40214,7,29.9
2019,FL,6721,17782,13.9,36.7
2019,FL,3991,8576,22.8,49.1
2019,FL,8647,8659,33.7,33.7
2019,FL,5105,15888,8.6,26.7
2019,FL,6608,11434,22.8,39.5
2019,FL,9501,21550,18.2,41.2
2019,GA,2917,10824,8.7,32.2
2019,GA,8437,13317,22.1,34.9
2019,GA,7310,14741,15.9,32.1
2019,GA,5838,10416,21.2,37.9
2019,GA,7589,16060,16.6,35.1
2019,GA,3177,6884,17.7,38.4
2019,IL,8816,27542,11.4,35.6
2019,IL,2804,8446,11.2,33.8
2019,IL,2567,11372,10.1,44.7
2019,IL,2895,9231,11,35.2
2019,IL,3475,11891,9.8,33.4
2019,IN,3036,9142,14.3,43.2
2019,IN,1618,7853,9.1,44
2019,IN,2907,6823,17.9,42.1
2019,IN,5634,17822,12.8,40.5
2019,IN,3673,15031,10.7,43.7
2019,IN,2298,9448,10.3,42.3
2019,IN,2666,10748,10.2,41.3
2019,KS,736,3889,7.3,38.4
2019,KS,1341,6432,7.8,37.6
2019,KY,1554,5623,10.1,36.6
2019,KY,3914,11139,11,31.3
2019,KY,1610,4079,13.7,34.7
2019,KY,3169,11536,10.2,37.2
2019,LA,6475,14078,20.5,44.7
2019,MD,2446,6832,8.8,24.5
2019,MI,3742,17906,7.8,37.3
2019,MN,2717,13734,5.9,29.9
2019,MN,1841,10722,5.6,32.8
2019,MN,1700,8905,6.9,36
2019,MN,3737,13137,8.9,31.4
2019,MS,3007,5884,9.6,18.7
2019,MS,6125,11491,16.2,30.4
2019,MO,2372,9686,7.5,30.7
2019,MO,3816,9804,13.5,34.8
2019,MO,7192,17560,15.2,37.2
2019,MO,2410,5705,16,37.8
2019,NV,2521,9043,6.8,24.4
2019,NV,4742,13297,13.9,38.9
2019,NH,3074,13299,6.8,29.5
2019,NH,7200,29541,6.8,27.7
2019,NY,5894,20715,11.2,39.2
2019,NY,10019,31774,11.2,35.5
2019,NY,4429,13653,9.7,30
2019,NY,3205,14864,7.8,36
2019,NY,3758,8702,15.2,35.2
2019,NY,6475,25012,9.5,36.7
2019,NC,1004,2188,13.5,29.4
2019,NC,10545,22995,15.8,34.4
2019,NC,1556,6147,5.8,22.8
2019,NC,6566,12836,15.7,30.6
2019,NC,10720,25577,12.5,29.9
2019,NC,3495,8616,13,32
2019,NC,1325,2900,13.1,28.7
2019,NC,6332,14366,14.7,33.3
2019,NC,5891,11136,19.6,37
2019,NC,9795,15647,19.9,31.7
2019,NC,10950,17460,19.7,31.5
2019,OH,4090,14759,11.5,41.6
2019,OH,9592,30576,14,44.6
2019,OH,3691,12994,10,35.1
2019,OH,2373,12404,8.8,46.2
2019,OH,3286,11032,11.7,39.1
2019,OH,8518,33218,11.5,44.7
2019,OH,3678,11993,14.5,47.3
2019,OH,2898,13790,9.8,46.8
2019,OH,4414,19980,8.2,37.2
2019,OH,2810,9011,14.3,45.9
2019,OH,4521,18184,11.5,46.2
2019,OH,3524,16081,8.7,39.8
2019,OH,2309,15105,7.4,48.4
2019,OH,5602,20601,12.1,44.5
2019,OH,7177,24388,12.2,41.6
2019,OH,6759,23422,12.4,43
2019,OH,10290,29775,13.5,39
2019,OK,3444,12078,7.8,27.4
2019,OK,5720,17475,12,36.5
2019,OK,3832,12759,12.7,42.2
2019,OR,2259,7600,7.9,26.7
2019,OR,2942,3442,18.7,21.8
2019,OR,2492,5320,13.6,29.1
2019,PA,5578,24004,10,43.2
2019,PA,5757,26992,9.2,43.3
2019,PA,6531,27609,11.8,49.8
2019,PA,3729,18243,9.8,48
2019,TN,5741,13277,17.9,41.4
2019,TN,5473,14478,14.6,38.5
2019,TN,1899,3878,21.8,44.6
2019,TN,4850,12938,16.6,44.3
2019,TN,3314,9408,14.6,41.4
2019,TN,6727,18315,13.4,36.5
2019,TN,5725,12081,20.5,43.3
2019,TX,3766,8507,13.9,31.5
2019,TX,2844,6379,11.7,26.3
2019,TX,9441,19697,16.5,34.4
2019,TX,3695,8734,15.1,35.7
2019,TX,4290,10219,11.4,27.2
2019,TX,4685,7614,19.4,31.6
2019,TX,6889,9285,21.6,29
2019,TX,3078,6638,15.8,34.1
2019,TX,4049,4912,24.2,29.3
2019,TX,6509,18574,14,39.9
2019,TX,3113,7292,13.3,31
2019,TX,5865,7432,21.7,27.5
2019,UT,1393,4380,5.1,16
2019,UT,1027,4144,5.4,21.8
2019,WA,2833,13123,4.7,21.7
2019,WA,2392,6943,8.6,24.9
2019,WA,6924,16158,12.5,29.1
2019,WA,5321,14590,11.4,31.2
2019,WI,5820,25813,9.2,40.9
2019,WI,1717,9096,6.3,33.3
2019,WI,4806,19541,8.2,33.4
2019,WI,6236,21302,9.2,31.3
2019,AL,2198,3980,21,38
2019,AL,1010,2172,17.2,36.9
2019,AL,3213,5502,20.4,34.9
2019,AL,3635,6556,21.2,38.2
2019,AR,1883,4778,16.4,41.5
2019,CA,68,216,8.8,28.1
2019,CA,3024,8322,10,27.5
2019,CA,3932,3586,28.7,26.2
2019,CO,905,1433,16.3,25.8
2019,FL,4049,8036,20.4,40.4
2019,FL,2604,3902,25.5,38.2
2019,FL,2636,4194,23.5,37.4
2019,GA,2365,3670,25.9,40.1
2019,GA,2624,6556,13.4,33.5
2019,GA,4076,7894,18.3,35.4
2019,GA,1893,4291,14.7,33.4
2019,GA,3113,6197,15.2,30.4
2019,GA,1947,5897,12.4,37.6
2019,GA,831,2141,17.7,45.5
2019,IL,2479,6146,16.2,40.2
2019,IL,879,4444,9.4,47.6
2019,IL,2071,7842,10.5,39.8
2019,IL,2581,8237,12.3,39.3
2019,IL,3674,8752,15.7,37.3
2019,IL,787,3373,7.8,33.4
2019,IN,1445,3394,19.6,45.9
2019,IN,1967,6609,12.7,42.5
2019,IN,2282,6317,16.8,46.6
2019,IN,1661,4876,13.8,40.5
2019,IN,1005,4016,11.5,46.1
2019,IN,2054,8400,10.7,43.6
2019,IN,1456,5346,12.6,46.4
2019,IN,2385,6656,15.1,42.1
2019,IN,1171,3363,16.1,46.4
2019,IN,1159,4419,10.7,40.8
2019,KS,469,2196,9,42
2019,KS,827,3000,8.7,31.5
2019,KY,1560,2890,21.7,40.3
2019,KY,2321,5220,17.9,40.3
2019,KY,1565,3518,20.7,46.4
2019,KY,230,577,15.3,38.3
2019,KY,1600,5510,13,44.9
2019,LA,3972,6978,25.6,45.1
2019,MD,3543,8996,15.7,39.9
2019,MD,1584,4159,11.4,29.8
2019,MI,3416,12084,11.6,41.2
2019,MI,4045,16091,10.7,42.4
2019,MN,1084,4561,8.8,36.9
2019,MN,1119,4515,9.8,39.4
2019,MN,1165,5572,7.4,35.3
2019,MN,2138,8794,9.3,38.3
2019,MN,2042,8682,9.6,40.7
2019,MN,967,3737,9.5,36.6
2019,MN,906,4704,7,36.4
2019,MS,4397,8283,19.4,36.6
2019,MS,1386,1502,28.7,31.1
2019,MS,2886,5182,20.1,36.2
2019,MS,4175,6413,21.9,33.7
2019,MO,872,2725,14.2,44.3
2019,MO,3709,6556,22.1,39.1
2019,MO,831,2267,15,41
2019,MO,1297,4111,12.2,38.5
2019,MO,1893,6322,12.2,40.7
2019,MO,1428,4260,13.3,39.8
2019,MO,1208,3659,14.8,44.7
2019,MO,2025,6098,15.8,47.6
2019,MO,1078,2866,15.5,41.1
2019,MO,1341,4981,10.6,39.3
2019,MO,3996,6474,23.1,37.4
2019,NV,513,1272,13.8,34.3
2019,NH,2177,11034,5.8,29.5
2019,NY,7038,17945,13.3,33.8
2019,NY,2938,11614,10.1,40
2019,NC,3470,7243,19.3,40.2
2019,NC,1402,3536,13.2,33.4
2019,NC,3199,5446,19.2,32.7
2019,NC,8793,14553,20.7,34.2
2019,NC,2680,5333,18.4,36.7
2019,OH,3764,8453,19.8,44.5
2019,OH,4376,13322,14.9,45.4
2019,OH,1536,4593,14.7,43.9
2019,OH,2764,12640,9.6,43.9
2019,OH,1769,3996,19.3,43.7
2019,OK,1215,2524,17.3,35.9
2019,OK,2848,8107,14.5,41.4
2019,OK,2554,8389,13.7,45
2019,OK,1193,3897,11.7,38.3
2019,OK,735,3209,9.5,41.5
2019,OK,1694,3279,20.5,39.6
2019,OR,2056,5666,10.4,28.7
2019,PA,2614,12289,9.9,46.5
2019,PA,3277,12083,12.5,46
2019,PA,4098,16836,10.4,42.9
2019,SC,7450,13189,23.3,41.3
2019,TN,2803,5774,19.9,40.9
2019,TN,2948,8940,14.2,43.1
2019,TN,3709,8523,20.4,46.8
2019,TN,2197,5735,18,47
2019,TN,1311,2711,22.8,47.1
2019,TN,1967,6316,15.1,48.4
2019,TN,4069,8064,22.9,45.4
2019,TN,1326,3600,15.7,42.5
2019,TN,1401,2144,25.1,38.5
2019,TX,855,2625,9.9,30.3
2019,TX,1767,4488,13.5,34.2
2019,TX,3806,10048,11.7,30.8
2019,TX,2424,4925,16.9,34.3
2019,TX,441,1153,12.2,32
2019,TX,3530,8551,14.5,35.2
2019,TX,2541,7142,13.9,39.1
2019,TX,4213,4252,33.8,34.2
2019,TX,3117,5893,23.3,44.1
2019,TX,3717,6685,19.4,34.8
2019,TX,4027,8512,16.5,34.9
2019,TX,1089,2427,18,40
2019,TX,2594,3945,24.3,36.9
2019,TX,1781,4191,15.4,36.2
2019,TX,3103,6352,18.6,38.1
2019,TX,1947,5130,14.3,37.6
2019,TX,6460,13896,18.4,39.5
2019,TX,1277,3542,14.6,40.6
2019,TX,3091,9580,15.5,48
2019,TX,5876,13065,15.4,34.2
2019,VA,2644,4473,21.5,36.4
2019,VA,1172,2710,16.5,38.1
2019,VA,1394,2973,17.7,37.7
2019,VA,1954,3630,22.2,41.3
2019,VA,620,1938,11.9,37.1
2019,VA,1172,4607,6.7,26.5
2019,VA,3873,8575,14.8,32.7
2019,VA,1335,3476,13.9,36.3
2019,VA,1083,2732,12.9,32.6
2019,VA,1523,3044,17.5,35
2019,VA,2236,4151,20.3,37.7
2019,VA,2860,8761,11.3,34.7
2019,VA,3017,7913,17.4,45.5
2019,VA,1830,4452,14,34.1
2019,VA,4015,11746,13,37.9
2019,VA,2009,3942,15.2,29.8
2019,VA,744,1794,15,36.2
2019,VA,2042,4461,15.5,33.8
2019,VA,724,1187,20.6,33.8
2019,VA,789,1677,13.7,29.1
2019,WA,1935,3997,12,24.8
2019,WA,260,990,7.9,30
2019,WI,801,4272,6.8,36.4
2019,WI,473,1993,9,38
2019,WI,1929,11678,6.2,37.3
2019,AL,4372,8739,18.4,36.7
2019,AL,4967,9615,14.1,27.2
2019,AL,4651,10819,13.9,32.3
2019,AL,4757,9411,18.2,35.9
2019,AL,6218,15177,16.8,41
2019,AL,11761,19920,18.4,31.1
2019,AL,2901,6899,15,35.7
2019,AZ,11720,21383,16.6,30.3
2019,AZ,6857,8398,23.4,28.7
2019,AR,3536,13792,11.8,45.9
2019,AR,3442,9474,14.2,39
2019,AR,7975,20092,15.6,39.3
2019,AR,3160,5806,21.8,40
2019,CA,6604,14169,14.2,30.5
2019,CA,8346,15528,13.5,25
2019,CA,6780,13212,15.5,30.1
2019,CA,3829,11691,9.3,28.3
2019,CO,3668,14532,9.9,39.3
2019,CO,1771,7958,4.5,20
2019,CO,3266,9344,11,31.4
2019,FL,6993,11586,26.5,43.8
2019,GA,4004,9873,14.2,35
2019,GA,5384,11591,12.7,27.2
2019,GA,4477,6862,26.2,40.1
2019,GA,7447,11456,25.3,38.8
2019,GA,2603,5698,17.2,37.6
2019,GA,3101,6520,17.5,36.7
2019,GA,6173,10507,20.4,34.7
2019,GA,2153,5543,16.6,42.8
2019,GA,421,1182,12.4,34.8
2019,GA,3533,6598,18.6,34.7
2019,GA,4603,9585,15.1,31.5
2019,GA,3328,8405,16.6,42
2019,ID,2988,8627,10.8,31.3
2019,ID,2955,9615,9.2,29.8
2019,ID,1689,4486,10.1,26.8
2019,ID,1130,2538,13.4,30.2
2019,ID,928,4404,4.2,19.7
2019,ID,668,2485,4.1,15.2
2019,ID,2189,5300,14.3,34.7
2019,IL,2439,9892,10.3,41.8
2019,IL,2888,8779,11.4,34.5
2019,IL,3849,12865,10.9,36.6
2019,IL,2299,7196,11.3,35.3
2019,IL,2168,9574,9.1,40.2
2019,IL,309,1614,7.3,38.1
2019,IL,2392,11204,7.5,35
2019,IL,3695,14823,9.4,37.7
2019,IN,3248,8620,15.3,40.6
2019,IN,3775,10301,14.6,39.9
2019,IN,2827,12221,9.8,42.2
2019,IN,2042,10344,8.2,41.3
2019,IN,3803,12556,12.7,41.9
2019,IN,2315,8687,12.2,45.8
2019,IN,7567,18395,14.3,34.8
2019,IN,3778,13593,11.7,42.3
2019,IN,4630,11918,15.1,38.8
2019,IN,3459,10480,13.9,42
2019,IN,5168,13231,16.4,42
2019,IN,1151,3637,13.2,41.7
2019,IN,2426,9224,11.2,42.6
2019,IA,1128,5848,6.1,31.5
2019,IA,2970,12654,9.1,38.8
2019,IA,1586,10765,6.1,41.4
2019,IA,4280,9062,16.2,34.2
2019,IA,3159,10099,11,35.3
2019,KS,2180,6984,9.3,29.9
2019,KS,1837,6808,7.9,29.3
2019,KS,1138,4560,6.2,25
2019,KS,2336,5838,11.7,29.3
2019,KS,4946,11937,11.5,27.7
2019,KY,5067,12561,17,42
2019,KY,1899,3379,23.1,41.2
2019,KY,6960,15609,12.5,28.1
2019,KY,2895,7666,15.2,40.3
2019,LA,3625,9393,14.7,38.1
2019,LA,2977,6926,11.5,26.8
2019,LA,3491,7322,20.5,42.9
2019,LA,2666,8079,11.6,35.1
2019,LA,12527,22163,23.3,41.2
2019,LA,5932,17597,17.2,51
2019,ME,6569,28732,7.5,32.7
2019,MD,2784,8884,12.1,38.5
2019,MA,3572,15124,6.7,28.5
2019,MI,7147,29818,9.1,37.9
2019,MI,3290,12583,10.9,41.5
2019,MI,2514,11422,8.9,40.4
2019,MI,3695,12156,11.8,38.9
2019,MI,4128,17100,9.5,39.1
2019,MI,3311,12328,8.5,31.8
2019,MI,6229,25208,9.1,36.9
2019,MI,2634,9702,9.8,36
2019,MI,5325,14960,13,36.6
2019,MN,1124,6267,6.5,36.1
2019,MN,1314,7817,4.9,29.1
2019,MN,3164,7451,11,25.9
2019,MN,3317,8581,12.4,32
2019,MN,3280,12252,7.9,29.5
2019,MN,224,1260,5.1,28.7
2019,MN,2051,8543,6.5,27.2
2019,MS,1636,3546,18.1,39.3
2019,MS,1024,1457,19.7,28
2019,MS,7149,13418,15.9,29.9
2019,MS,3175,8752,13.7,37.6
2019,MS,4283,9137,16.8,35.9
2019,MS,4044,9590,12.9,30.5
2019,MO,2432,8041,13.8,45.8
2019,MO,3588,9882,14.8,40.8
2019,MO,964,4697,7.7,37.7
2019,MO,2254,6230,13.1,36.3
2019,MO,3955,10948,15,41.6
2019,MO,3134,8050,12.8,32.9
2019,MO,4210,12763,11.1,33.6
2019,NE,2053,5777,10,28.1
2019,NE,2090,7729,6.9,25.6
2019,NE,2727,8641,11.1,35.2
2019,NE,1523,5427,10,35.7
2019,NV,1410,5310,8.4,31.6
2019,NV,5140,12832,13.1,32.8
2019,NH,3532,16694,6.6,31.4
2019,NM,317,1168,2.4,8.8
2019,NM,4647,5293,30.2,34.4
2019,NM,7233,11876,16.6,27.3
2019,NM,3629,8596,13.6,32.2
2019,NM,3285,5427,16.7,27.6
2019,NY,6772,18436,12.2,33.3
2019,NY,2798,9663,9.3,32.1
2019,NY,4898,13766,12.7,35.7
2019,NY,4503,12106,13.2,35.4
2019,NY,8125,26380,11.3,36.8
2019,NC,4201,11115,12.3,32.5
2019,NC,4383,13388,8.4,25.6
2019,NC,7730,13453,21.4,37.2
2019,NC,2916,7359,10.6,26.8
2019,NC,6733,10933,16.5,26.8
2019,NC,8049,12649,20.3,31.9
2019,NC,5289,10644,16.1,32.4
2019,NC,6532,15168,9.3,21.6
2019,NC,19384,28607,22.7,33.4
2019,NC,7735,15554,16.2,32.5
2019,NC,4676,8013,19.8,33.9
2019,NC,10449,14725,20.5,28.9
2019,NC,2811,6858,11,26.8
2019,ND,978,2856,9.3,27.1
2019,OH,2275,13482,7.3,43.5
2019,OH,3227,16523,9.2,46.9
2019,OH,2291,10918,8.8,42.1
2019,OH,3311,8514,16,41.2
2019,OH,3955,11678,14.5,42.7
2019,OH,3908,18688,7.5,36
2019,OH,2525,10682,8.3,35.2
2019,OH,3950,17378,9.6,42.4
2019,OH,7993,21764,15.1,41.2
2019,OH,3083,16836,8.3,45.2
2019,OH,3157,13363,9.8,41.3
2019,OH,8993,28618,14,44.7
2019,OH,1691,8592,8.7,44.3
2019,OH,4070,17433,9.4,40.3
2019,OK,4227,10174,13.6,32.8
2019,OK,4102,9536,13.5,31.3
2019,OK,6731,15717,14.7,34.4
2019,OK,3010,7444,14.7,36.3
2019,OK,3409,12053,9.6,34
2019,OR,1711,5706,10,33.3
2019,OR,8394,26031,10.4,32.3
2019,OR,3733,6207,18.9,31.4
2019,OR,1739,2374,24.2,33.1
2019,OR,8897,14401,17.6,28.5
2019,PA,4260,20252,9.9,47
2019,PA,7557,29255,12.8,49.5
2019,PA,2709,11558,10.7,45.5
2019,PA,6547,27342,11,45.8
2019,PA,3451,15986,10.5,48.8
2019,PA,4873,16802,15,51.8
2019,PA,8051,33432,12,49.8
2019,PA,11165,48726,10.7,46.6
2019,PA,4047,11940,13.2,39
2019,PA,2076,13267,7.1,45.4
2019,SC,3141,5825,18.3,34
2019,SC,7606,13387,19.7,34.7
2019,SC,5900,13231,12.8,28.8
2019,SC,7044,14530,14.8,30.5
2019,SC,4359,8064,22.8,42.2
2019,SC,4683,9372,18,36
2019,SC,8492,16303,15.1,29
2019,SC,8318,18496,14.1,31.2
2019,SD,350,1447,5,20.8
2019,SD,162,773,7.8,37.3
2019,SD,1151,5240,6.5,29.6
2019,TN,5137,12073,19.9,46.8
2019,TN,6383,16921,14.2,37.7
2019,TN,3569,11426,12.5,40
2019,TN,7597,20656,15.3,41.5
2019,TN,5821,15142,15.5,40.4
2019,TN,4250,8137,19.2,36.8
2019,TN,10436,25899,15,37.2
2019,TX,2969,3739,27.7,34.9
2019,TX,5406,7530,24.6,34.2
2019,TX,2974,4750,20.7,33
2019,TX,7127,10374,21,30.5
2019,TX,2877,4022,26.2,36.6
2019,TX,271,166,30.6,18.7
2019,TX,2932,4841,19.8,32.7
2019,TX,4888,7253,23.4,34.7
2019,TX,6470,14899,14.7,34
2019,TX,3424,3848,23.8,26.7
2019,TX,4942,8317,20,33.7
2019,TX,1963,4814,14,34.4
2019,TX,6462,9403,25.1,36.6
2019,TX,3703,4584,21.6,26.7
2019,TX,1684,3338,17.7,35.1
2019,TX,16619,9379,46.7,26.3
2019,TX,2021,3012,22.8,34
2019,TX,4556,4741,34.3,35.7
2019,TX,3063,2477,38.1,30.8
2019,UT,2023,6757,7.1,23.6
2019,VT,2250,7409,8.8,29.1
2019,VT,3161,14703,7.4,34.4
2019,VT,2636,11250,6.3,26.9
2019,VA,7537,12957,19.9,34.2
2019,VA,7843,15841,17.3,35
2019,VA,5205,9002,18.2,31.5
2019,VA,1509,2504,17.2,28.5
2019,WA,3541,3074,33.1,28.7
2019,WA,5438,17927,10.3,34
2019,WA,1108,3865,4.5,15.9
2019,WV,4860,10562,20.2,43.9
2019,WV,4094,15733,10.6,40.7
2019,WV,2697,8763,14,45.5
2019,WV,7012,16773,16.5,39.5
2019,WV,1322,5845,10.7,47.2
2019,WI,2463,11171,7.7,35.1
2019,WI,1651,7858,8,38.1
2019,WI,4540,21961,8,38.6
2019,WI,2683,12521,8.9,41.6
2019,WI,213,1120,8.1,42.6
2019,WI,2766,14471,6.1,31.9
2019,WI,4042,15063,9.1,33.9
2019,WI,2518,13120,8.6,44.8
2019,WI,3807,19850,7.3,38
2019,WY,870,3154,4.1,14.7
2019,AL,4812,6396,26.8,35.6
2019,AL,1798,2860,25.3,40.3
2019,AL,2066,6244,15,45.2
2019,AL,3478,7598,18.4,40.3
2019,AL,4366,9819,16.6,37.3
2019,AL,2016,3830,20.8,39.5
2019,AL,12072,16431,25.2,34.2
2019,AL,4878,11308,18.9,43.7
2019,AL,2037,4831,17.4,41.3
2019,AL,4739,7601,22.8,36.6
2019,AL,1204,2237,20.8,38.6
2019,AL,2190,3633,18.2,30.2
2019,AL,1076,2860,13.3,35.4
2019,AL,5546,9376,19.3,32.7
2019,AZ,8809,14491,19.6,32.2
2019,AR,1999,4832,16.1,38.9
2019,AR,2724,7134,13.7,35.9
2019,AR,2627,8007,14.1,42.8
2019,AR,1876,6352,13,43.8
2019,AR,826,2267,16.1,44.1
2019,AR,1482,3491,18.9,44.6
2019,AR,1526,4115,13.1,35.3
2019,AR,1956,4930,16.3,41
2019,AR,2491,5276,17.4,36.8
2019,AR,1297,3371,14.8,38.4
2019,AR,2421,5186,19.8,42.5
2019,AR,1782,4340,15.9,38.6
2019,AR,2108,6902,13.8,45.1
2019,AR,1460,2853,20.9,40.8
2019,AR,2510,4003,23.5,37.5
2019,AR,1820,5213,14.9,42.6
2019,CA,3424,9759,9.8,28
2019,CA,4518,4890,25.2,27.2
2019,CA,1025,2224,15.2,33
2019,CA,3095,8074,9.8,25.5
2019,CA,752,3428,7.6,34.8
2019,CO,2071,8544,9.3,38.3
2019,CO,396,1546,7.6,29.6
2019,CO,1852,5449,10,29.3
2019,CO,1552,3875,12.8,31.9
2019,FL,2431,4375,23.1,41.6
2019,FL,1764,3154,19.3,34.6
2019,FL,2801,4711,27,45.4
2019,FL,3001,5727,21.3,40.7
2019,FL,6848,13490,19.5,38.4
2019,FL,4476,12179,15.1,41.1
2019,FL,2582,5400,19,39.7
2019,FL,5499,12119,17.7,38.9
2019,FL,3418,7055,21.2,43.8
2019,FL,3352,7175,18.7,40.1
2019,GA,3125,4926,24.1,38
2019,GA,2767,5597,21,42.4
2019,GA,898,3212,11.4,40.9
2019,GA,2358,4108,20.9,36.3
2019,GA,2143,6570,14.4,44.2
2019,GA,2214,4073,22.3,41.1
2019,GA,1338,2535,19.6,37.1
2019,GA,2885,5470,21.6,40.9
2019,GA,1716,2800,23.8,38.9
2019,GA,2748,6103,17.7,39.4
2019,GA,3364,6634,19.9,39.2
2019,GA,3452,6887,18.5,36.9
2019,GA,1212,2618,20.7,44.8
2019,GA,2516,3313,26.4,34.8
2019,GA,3473,6023,22.8,39.5
2019,GA,1194,1676,25.5,35.8
2019,GA,1608,4035,16.5,41.5
2019,GA,841,2294,14,38.3
2019,GA,1560,1781,31.9,36.4
2019,GA,4322,6817,24.2,38.1
2019,GA,1046,2116,18.8,38
2019,GA,389,763,20.7,40.7
2019,GA,3103,6482,14.8,30.9
2019,GA,1138,2900,17.9,45.6
2019,GA,1130,3048,16.3,44
2019,ID,387,1425,8.8,32.4
2019,ID,649,2402,9.6,35.5
2019,ID,1147,4369,9.5,36.1
2019,ID,1031,1621,20.8,32.7
2019,ID,460,2272,5.4,26.7
2019,ID,1066,2406,15,33.8
2019,IL,1358,3663,16,43.1
2019,IL,786,4371,7.2,40
2019,IL,2200,4378,16.8,33.4
2019,IL,1256,4721,9.9,37.3
2019,IL,3045,9079,11.1,33
2019,IL,1247,5788,7.7,35.9
2019,IL,1635,2906,17.8,31.6
2019,IL,1067,4220,10.8,42.8
2019,IL,1509,3303,15.3,33.4
2019,IL,2572,5636,16.7,36.6
2019,IL,2278,4702,13.3,27.5
2019,IL,1200,6922,7.7,44.4
2019,IL,1418,4333,11.6,35.4
2019,IL,1496,3582,13.3,32
2019,IL,999,3712,10.1,37.4
2019,IN,900,4216,10.6,49.6
2019,IN,1267,5035,11,43.7
2019,IN,1853,9332,8.1,40.9
2019,IN,2745,9366,12.1,41.1
2019,IN,1646,6723,12,48.9
2019,IN,8649,6909,38.2,30.5
2019,IN,1321,6090,9.7,44.7
2019,IN,2164,7521,12.5,43.4
2019,IN,1868,6917,11.2,41.6
2019,IA,1135,3811,11.7,39.4
2019,IA,826,5398,5.9,38.5
2019,IA,1119,3538,12,37.9
2019,IA,573,4872,4.4,37.6
2019,IA,563,2931,6.9,35.8
2019,IA,594,3617,7.2,43.6
2019,IA,782,2485,12.2,38.9
2019,IA,979,5045,8.3,42.8
2019,IA,1142,5453,8.3,39.6
2019,IA,393,1677,7.9,33.6
2019,IA,415,2502,6.6,39.7
2019,IA,709,3416,6.7,32.4
2019,IA,919,4220,7.6,34.7
2019,IA,1017,4915,7.4,36
2019,IA,571,2511,9.1,40
2019,IA,697,4188,6.2,37.1
2019,IA,1015,5726,7.4,42
2019,IA,472,2458,7.9,41.3
2019,IA,717,2827,9.4,37.1
2019,IA,1469,7504,6.7,34.1
2019,IA,490,2434,7.7,38.3
2019,IA,668,2459,9.6,35.2
2019,IA,944,4061,8.5,36.5
2019,IA,624,2910,7.6,35.3
2019,IA,1014,4652,8.7,40
2019,IA,822,3000,9.7,35.5
2019,KS,445,2446,6.8,37.4
2019,KS,1403,4536,10.1,32.7
2019,KS,403,1987,7.1,35.2
2019,KS,425,1871,7.3,32.1
2019,KS,335,1602,7.6,36.3
2019,KS,692,2489,8.4,30.3
2019,KS,529,2862,7.8,42.2
2019,KS,356,1460,8.8,36.1
2019,KS,386,2634,5.8,39.8
2019,KY,3876,7497,20.8,40.3
2019,KY,2467,4630,24.4,45.8
2019,KY,2351,4592,19,37.1
2019,KY,3314,7678,18.5,43
2019,KY,2773,8190,15.1,44.5
2019,KY,2355,5548,15.6,36.8
2019,KY,3884,9736,17.9,44.8
2019,KY,2735,7039,16.7,43
2019,KY,1651,3354,19.7,40
2019,KY,949,4555,10,47.8
2019,KY,1587,4255,17.5,47
2019,LA,3633,7928,20.3,44.3
2019,LA,6441,10500,23.2,37.8
2019,LA,1502,4212,15.9,44.5
2019,LA,2448,5206,20.5,43.5
2019,LA,5301,9075,24.3,41.5
2019,LA,2174,4782,19.4,42.6
2019,LA,3893,8394,18.7,40.4
2019,LA,2244,4250,22.4,42.5
2019,LA,2996,5643,21.7,40.9
2019,LA,2361,7717,14.3,46.6
2019,LA,1849,4660,18.2,45.8
2019,ME,1605,8210,7.4,38
2019,ME,2468,12804,5.9,30.8
2019,ME,3452,17991,8.1,42
2019,ME,1255,5251,9.7,40.7
2019,ME,4334,15093,11.6,40.4
2019,ME,2291,9406,7.8,32.2
2019,MI,3477,8217,15.5,36.6
2019,MI,2455,7408,13,39.3
2019,MI,4013,13616,11.9,40.4
2019,MN,1599,7354,6.9,31.6
2019,MN,727,3722,7.4,37.7
2019,MN,1959,9765,6,30
2019,MN,761,3338,8.1,35.7
2019,MN,433,2506,5.3,30.9
2019,MN,667,3227,6.8,33.1
2019,MN,643,2202,10.4,35.5
2019,MN,479,2451,6,30.4
2019,MN,428,2099,6.7,33
2019,MN,2193,6191,13,36.7
2019,MN,1153,3063,15.5,41.3
2019,MS,2751,3986,22.4,32.4
2019,MS,2089,4558,16.8,36.6
2019,MS,2442,5696,15.7,36.6
2019,MS,2548,4495,23.2,41
2019,MS,3151,5380,21.4,36.6
2019,MS,3137,6670,18.5,39.3
2019,MS,4797,6920,26,37.5
2019,MS,2150,4334,17.8,35.9
2019,MS,2678,5308,19.6,38.9
2019,MO,4077,10269,16.4,41.3
2019,MO,1038,3323,12.8,41.1
2019,MO,1199,4007,12.3,41.2
2019,MO,1380,4583,11.3,37.5
2019,MO,1719,4224,17.9,44
2019,MO,793,2428,12.1,37.1
2019,MO,3902,9868,15.3,38.7
2019,MO,1337,3117,15.6,36.5
2019,MO,2190,7007,12.7,40.6
2019,MO,2364,4073,24.3,41.8
2019,MO,1620,5702,12.3,43.3
2019,MO,3929,8530,19.1,41.5
2019,MO,2402,5581,19.6,45.5
2019,MT,796,2677,10.5,35.2
